 NPOZ,NLIM,MEAN1,MEAN2,P,B,M1DM2,NLIM1,B1,N100MB,PN,PP,BPN,BPP,UNK1,UNK2
   36 , 25  ,     30.0000   ,       9.00,      185710,  10.32,    3.33,  25,  10.32,  89.68, 105170,   1468980,   5.99,  83.69,     10000,      8161
   36 , 25  ,     40.0000   ,       9.00,      189800,  10.54,    4.44,  25,  10.54,  89.46, 110080,   1493820,   6.14,  83.32,     10000,      8299
   36 , 25  ,     50.0000   ,       9.00,      274080,  15.23,    5.56,  25,  15.23,  84.77, 153420,   1365300,   8.56,  76.21,     10000,      7585
   36 , 25  ,     60.0000   ,       9.00,      252835,  14.05,    6.67,  25,  14.05,  85.95, 145505,   1366200,   8.27,  77.68,     10000,      7590
   36 , 25  ,     70.0000   ,       9.00,      335535,  18.64,    7.78,  25,  18.64,  81.36, 193305,   1238220,  10.99,  70.37,     10000,      6879
   36 , 25  ,     80.0000   ,       9.00,      316955,  17.61,    8.89,  25,  17.61,  82.39, 181285,   1295640,  10.11,  72.28,     10000,      7198
   36 , 25  ,     90.0000   ,       9.00,      346120,  19.23,   10.00,  25,  19.23,  80.77, 198560,   1248480,  11.08,  69.69,     10000,      6936
   36 , 25  ,    100.0000   ,       9.00,      384855,  21.38,   11.11,  25,  21.38,  78.62, 220485,   1177740,  12.40,  66.22,     10000,      6543
   36 , 25  ,     10.0000   ,      11.00,       60800,   3.38,    0.91,  25,   3.38,  96.62,  37300,   1653840,   2.13,  94.49,     10000,      9188
   36 , 25  ,     20.0000   ,      11.00,       90590,   5.03,    1.82,  25,   5.03,  94.97,  51790,   1651500,   2.89,  92.08,     10000,      9175
   36 , 25  ,     30.0000   ,      11.00,      146720,   8.15,    2.73,  25,   8.15,  91.85,  84040,   1545840,   4.74,  87.11,     10000,      8588
   36 , 25  ,     40.0000   ,      11.00,      161755,   8.99,    3.64,  25,   8.99,  91.01,  94925,   1482120,   5.48,  85.54,     10000,      8234
   36 , 25  ,     50.0000   ,      11.00,      222705,  12.37,    4.55,  25,  12.37,  87.63, 126135,   1445040,   7.03,  80.59,     10000,      8028
   36 , 25  ,     60.0000   ,      11.00,      211410,  11.74,    5.45,  25,  11.74,  88.25, 122670,   1421640,   7.01,  81.24,     10000,      7898
   36 , 25  ,     70.0000   ,      11.00,      286750,  15.93,    6.36,  25,  15.93,  84.07, 166850,   1290060,   9.63,  74.44,     10000,      7167
   36 , 25  ,     80.0000   ,      11.00,      293670,  16.32,    7.27,  25,  16.32,  83.68, 168930,   1297080,   9.64,  74.04,     10000,      7206
   36 , 25  ,     90.0000   ,      11.00,      321385,  17.85,    8.18,  25,  17.85,  82.15, 185135,   1288980,  10.32,  71.83,     10000,      7161
   36 , 25  ,    100.0000   ,      11.00,      343545,  19.09,    9.09,  25,  19.09,  80.91, 195735,   1078200,  12.43,  68.48,     10000,      5990
   36 , 25  ,     10.0000   ,      13.00,       48740,   2.71,    0.77,  25,   2.71,  97.29,  29740,   1692720,   1.68,  95.61,     10000,      9404
   36 , 25  ,     20.0000   ,      13.00,       80105,   4.45,    1.54,  25,   4.45,  95.55,  46615,   1633680,   2.65,  92.90,     10000,      9076
   36 , 25  ,     30.0000   ,      13.00,      121030,   6.72,    2.31,  25,   6.72,  93.28,  70850,   1537200,   4.11,  89.17,     10000,      8540
   36 , 25  ,     40.0000   ,      13.00,      141605,   7.87,    3.08,  25,   7.87,  92.13,  83215,   1561860,   4.66,  87.47,     10000,      8677
   36 , 25  ,     50.0000   ,      13.00,      192230,  10.68,    3.85,  25,  10.68,  89.32, 111790,   1490220,   6.23,  83.09,     10000,      8279
   36 , 25  ,     60.0000   ,      13.00,      203560,  11.31,    4.62,  25,  11.31,  88.69, 116300,   1417320,   6.73,  81.97,     10000,      7874
   36 , 25  ,     70.0000   ,      13.00,      250790,  13.93,    5.38,  25,  13.93,  86.07, 146650,   1334520,   8.52,  77.55,     10000,      7414
   36 , 25  ,     80.0000   ,      13.00,      274335,  15.24,    6.15,  25,  15.24,  84.76, 156585,   1273860,   9.28,  75.48,     10000,      7077
   36 , 25  ,     90.0000   ,      13.00,      308935,  17.16,    6.92,  25,  17.16,  82.84, 176165,   1273860,  10.06,  72.77,     10000,      7077
   36 , 25  ,    100.0000   ,      13.00,      334585,  18.59,    7.69,  25,  18.59,  81.41, 187055,   1273860,  10.42,  70.99,     10000,      7077
   36 , 25  ,     10.0000   ,      15.00,       42555,   2.36,    0.67,  25,   2.36,  97.64,  26565,   1723680,   1.48,  96.15,     10000,      9576
   36 , 25  ,     20.0000   ,      15.00,       61345,   3.41,    1.33,  25,   3.41,  96.59,  35855,   1645020,   2.06,  94.53,     10000,      9139
   36 , 25  ,     30.0000   ,      15.00,      105740,   5.87,    2.00,  25,   5.87,  94.13,  62020,   1627740,   3.45,  90.67,     10000,      9043
   36 , 25  ,     40.0000   ,      15.00,      136315,   7.57,    2.67,  25,   7.57,  92.43,  79145,   1514520,   4.59,  87.84,     10000,      8414
   36 , 25  ,     50.0000   ,      15.00,      166925,   9.27,    3.33,  25,   9.27,  90.73,  93715,   1534500,   5.22,  85.50,     10000,      8525
   36 , 25  ,     60.0000   ,      15.00,      194645,  10.81,    4.00,  25,  10.81,  89.19, 110455,   1465200,   6.25,  82.93,     10000,      8140
   36 , 25  ,     70.0000   ,      15.00,      229410,  12.74,    4.67,  25,  12.74,  87.25, 131490,   1420560,   7.39,  79.86,     10000,      7892
   36 , 25  ,     80.0000   ,      15.00,      248875,  13.83,    5.33,  25,  13.83,  86.17, 141005,   1405800,   7.86,  78.32,     10000,      7810
   36 , 25  ,     90.0000   ,      15.00,      272400,  15.13,    6.00,  25,  15.13,  84.87, 156540,   1312560,   9.04,  75.82,     10000,      7292
   36 , 25  ,    100.0000   ,      15.00,      302900,  16.83,    6.67,  25,  16.83,  83.17, 173920,   1312560,   9.73,  73.44,     10000,      7292
   36 , 25  ,     10.0000   ,      17.00,       37070,   2.06,    0.59,  25,   2.06,  97.94,  23230,   1722240,   1.30,  96.64,     10000,      9568
   36 , 25  ,     20.0000   ,      17.00,       56475,   3.14,    1.18,  25,   3.14,  96.86,  33345,   1658700,   1.91,  94.95,     10000,      9215
   36 , 25  ,     30.0000   ,      17.00,       96880,   5.38,    1.76,  25,   5.38,  94.62,  55760,   1643220,   3.11,  91.51,     10000,      9129
   36 , 25  ,     40.0000   ,      17.00,      119165,   6.62,    2.35,  25,   6.62,  93.38,  68755,   1576260,   3.90,  89.48,     10000,      8757
   36 , 25  ,     50.0000   ,      17.00,      144350,   8.02,    2.94,  25,   8.02,  91.98,  84250,   1355040,   5.38,  86.60,     10000,      7528
   36 , 25  ,     60.0000   ,      17.00,      171310,   9.52,    3.53,  25,   9.52,  90.48,  99230,   1496880,   5.63,  84.86,     10000,      8316
   36 , 25  ,     70.0000   ,      17.00,      201680,  11.20,    4.12,  25,  11.20,  88.80, 117640,   1434060,   6.73,  82.06,     10000,      7967
   36 , 25  ,     80.0000   ,      17.00,      229865,  12.77,    4.71,  25,  12.77,  87.23, 132475,   1434060,   7.38,  79.85,     10000,      7967
   36 , 25  ,     90.0000   ,      17.00,      248910,  13.83,    5.29,  25,  13.83,  86.17, 144390,   1315800,   8.52,  77.65,     10000,      7310
   36 , 25  ,    100.0000   ,      17.00,      276805,  15.38,    5.88,  25,  15.38,  84.62, 160415,   1315800,   9.20,  75.43,     10000,      7310
   36 , 25  ,     10.0000   ,      19.00,       31655,   1.76,    0.53,  25,   1.76,  98.24,  19645,   1743120,   1.09,  97.15,     10000,      9684
   36 , 25  ,     20.0000   ,      19.00,       50845,   2.82,    1.05,  25,   2.82,  97.18,  29975,   1632960,   1.75,  95.42,     10000,      9072
   36 , 25  ,     30.0000   ,      19.00,       85710,   4.76,    1.58,  25,   4.76,  95.24,  50730,   1514700,   3.09,  92.15,     10000,      8415
   36 , 25  ,     40.0000   ,      19.00,      108715,   6.04,    2.11,  25,   6.04,  93.96,  63545,   1498320,   3.82,  90.14,     10000,      8324
   36 , 25  ,     50.0000   ,      19.00,      144350,   8.02,    2.63,  25,   8.02,  91.98,  84250,   1514160,   4.85,  87.13,     10000,      8412
   36 , 25  ,     60.0000   ,      19.00,      164205,   9.12,    3.16,  25,   9.12,  90.88,  94995,   1498320,   5.42,  85.46,     10000,      8324
   36 , 25  ,     70.0000   ,      19.00,      193125,  10.73,    3.68,  25,  10.73,  89.27, 112515,   1470420,   6.35,  82.93,     10000,      8169
   36 , 25  ,     80.0000   ,      19.00,      208010,  11.56,    4.21,  25,  11.56,  88.44, 119590,   1437120,   6.79,  81.65,     10000,      7984
   36 , 25  ,     90.0000   ,      19.00,      229400,  12.74,    4.74,  25,  12.74,  87.26, 127540,   1437120,   7.11,  80.14,     10000,      7984
   36 , 25  ,    100.0000   ,      19.00,      245355,  13.63,    5.26,  25,  13.63,  86.37, 137685,   1372140,   7.88,  78.49,     10000,      7623
   36 , 26  ,     10.0000   ,       1.00,      351375,  19.52,   10.00,  26,  19.52,  80.48, 232005,   1168560,  13.33,  67.15,     10000,      6492
   36 , 26  ,     20.0000   ,       1.00,      516020,  28.67,   20.00,  26,  28.67,  71.33, 326200,    925560,  18.59,  52.74,     10000,      5142
   36 , 26  ,     30.0000   ,       1.00,      639990,  35.56,   30.00,  26,  35.56,  64.44, 392310,    740520,  22.32,  42.13,     10000,      4114
   36 , 26  ,     40.0000   ,       1.00,      737550,  40.97,   40.00,  26,  40.97,  59.03, 463950,    574920,  26.36,  32.66,     10000,      3194
   36 , 26  ,     50.0000   ,       1.00,      815275,  45.29,   50.00,  26,  45.29,  54.71, 510425,    453420,  28.97,  25.74,     10000,      2519
   36 , 26  ,     60.0000   ,       1.00,      863620,  47.98,   60.00,  26,  47.98,  52.02, 537140,    381240,  30.43,  21.60,     10000,      2118
   36 , 26  ,     70.0000   ,       1.00,      869270,  48.29,   70.00,  26,  48.29,  51.71, 537970,    377460,  30.39,  21.32,     10000,      2097
   36 , 26  ,     80.0000   ,       1.00,      874800,  48.60,   80.00,  26,  48.60,  51.40, 550440,    361440,  31.03,  20.37,     10000,      2008
   36 , 26  ,     90.0000   ,       1.00,      911570,  50.64,   90.00,  26,  50.64,  49.36, 579010,    297180,  32.62,  16.74,     10000,      1651
   36 , 26  ,    100.0000   ,       1.00,      937665,  52.09,  100.00,  26,  52.09,  47.91, 593055,    257040,  33.42,  14.49,     10000,      1428
   36 , 26  ,     10.0000   ,       3.00,      159335,   8.85,    3.33,  26,   8.85,  91.15, 104005,   1516140,   5.85,  85.30,     10000,      8423
   36 , 26  ,     20.0000   ,       3.00,      253045,  14.06,    6.67,  26,  14.06,  85.94, 161855,   1365300,   9.11,  76.83,     10000,      7585
   36 , 26  ,     30.0000   ,       3.00,      350985,  19.50,   10.00,  26,  19.50,  80.50, 220155,   1214280,  12.36,  68.15,     10000,      6746
   36 , 26  ,     40.0000   ,       3.00,      454755,  25.26,   13.33,  26,  25.26,  74.74, 293325,   1037520,  16.47,  58.26,     10000,      5764
   36 , 26  ,     50.0000   ,       3.00,      528395,  29.36,   16.67,  26,  29.36,  70.64, 338305,    920160,  18.99,  51.65,     10000,      5112
   36 , 26  ,     60.0000   ,       3.00,      600985,  33.39,   20.00,  26,  33.39,  66.61, 380735,    805140,  21.39,  45.23,     10000,      4473
   36 , 26  ,     70.0000   ,       3.00,      627665,  34.87,   23.33,  26,  34.87,  65.13, 390955,    768240,  21.97,  43.16,     10000,      4268
   36 , 26  ,     80.0000   ,       3.00,      636135,  35.34,   26.67,  26,  35.34,  64.66, 396525,    749520,  22.37,  42.29,     10000,      4164
   36 , 26  ,     90.0000   ,       3.00,      687150,  38.17,   30.00,  26,  38.17,  61.83, 431370,    671580,  24.18,  37.64,     10000,      3731
   36 , 26  ,    100.0000   ,       3.00,      725265,  40.29,   33.33,  26,  40.29,  59.71, 463455,    578340,  26.56,  33.15,     10000,      3213
   36 , 26  ,     10.0000   ,       5.00,      101855,   5.66,    2.00,  26,   5.66,  94.34,  66805,   1618380,   3.74,  90.60,     10000,      8991
   36 , 26  ,     20.0000   ,       5.00,      160855,   8.94,    4.00,  26,   8.94,  91.06, 104105,   1518660,   5.84,  85.22,     10000,      8437
   36 , 26  ,     30.0000   ,       5.00,      261325,  14.52,    6.00,  26,  14.52,  85.48, 165095,   1359900,   9.25,  76.23,     10000,      7555
   36 , 26  ,     40.0000   ,       5.00,      322420,  17.91,    8.00,  26,  17.91,  82.09, 206060,   1261440,  11.53,  70.56,     10000,      7008
   36 , 26  ,     50.0000   ,       5.00,      412275,  22.90,   10.00,  26,  22.90,  77.10, 263805,   1055340,  15.42,  61.68,     10000,      5863
   36 , 26  ,     60.0000   ,       5.00,      475800,  26.43,   12.00,  26,  26.43,  73.57, 300720,    993240,  17.10,  56.47,     10000,      5518
   36 , 26  ,     70.0000   ,       5.00,      486165,  27.01,   14.00,  26,  27.01,  72.99, 304575,    992520,  17.14,  55.85,     10000,      5514
   36 , 26  ,     80.0000   ,       5.00,      493785,  27.43,   16.00,  26,  27.43,  72.57, 309735,    951660,  17.82,  54.75,     10000,      5287
   36 , 26  ,     90.0000   ,       5.00,      542965,  30.16,   18.00,  26,  30.16,  69.84, 338495,    910260,  18.93,  50.91,     10000,      5057
   36 , 26  ,    100.0000   ,       5.00,      596100,  33.12,   20.00,  26,  33.12,  66.88, 371940,    823500,  20.81,  46.07,     10000,      4575
   36 , 26  ,     10.0000   ,       7.00,       80010,   4.45,    1.43,  26,   4.45,  95.56,  52650,   1656900,   2.94,  92.61,     10000,      9205
   36 , 26  ,     20.0000   ,       7.00,      128650,   7.15,    2.86,  26,   7.15,  92.85,  82850,   1579500,   4.63,  88.23,     10000,      8775
   36 , 26  ,     30.0000   ,       7.00,      181675,  10.09,    4.29,  26,  10.09,  89.91, 113885,   1485540,   6.40,  83.51,     10000,      8253
   36 , 26  ,     40.0000   ,       7.00,      266935,  14.83,    5.71,  26,  14.83,  85.17, 169205,   1350180,   9.48,  75.69,     10000,      7501
   36 , 26  ,     50.0000   ,       7.00,      321050,  17.84,    7.14,  26,  17.84,  82.16, 203110,   1211400,  11.80,  70.37,     10000,      6730
   36 , 26  ,     60.0000   ,       7.00,      379030,  21.06,    8.57,  26,  21.06,  78.94, 239450,   1170540,  13.41,  65.54,     10000,      6503
   36 , 26  ,     70.0000   ,       7.00,      412345,  22.91,   10.00,  26,  22.91,  77.09, 259595,   1099260,  14.73,  62.36,     10000,      6107
   36 , 26  ,     80.0000   ,       7.00,      431305,  23.96,   11.43,  26,  23.96,  76.04, 270695,   1091160,  15.11,  60.92,     10000,      6062
   36 , 26  ,     90.0000   ,       7.00,      460395,  25.58,   12.86,  26,  25.58,  74.42, 292725,   1016640,  16.64,  57.78,     10000,      5648
   36 , 26  ,    100.0000   ,       7.00,      523730,  29.10,   14.29,  26,  29.10,  70.90, 327490,    941400,  18.30,  52.60,     10000,      5230
   36 , 26  ,     10.0000   ,       9.00,       62825,   3.49,    1.11,  26,   3.49,  96.51,  41215,   1661400,   2.34,  94.17,     10000,      9230
   36 , 26  ,     20.0000   ,       9.00,       96705,   5.37,    2.22,  26,   5.37,  94.63,  61875,   1618380,   3.48,  91.14,     10000,      8991
   36 , 26  ,     30.0000   ,       9.00,      137160,   7.62,    3.33,  26,   7.62,  92.38,  87660,   1564740,   4.90,  87.48,     10000,      8693
   36 , 26  ,     40.0000   ,       9.00,      220855,  12.27,    4.44,  26,  12.27,  87.73, 140045,   1389960,   8.03,  79.70,     10000,      7722
   36 , 26  ,     50.0000   ,       9.00,      285550,  15.86,    5.56,  26,  15.86,  84.14, 181010,   1320840,  10.14,  74.00,     10000,      7338
   36 , 26  ,     60.0000   ,       9.00,      322985,  17.94,    6.67,  26,  17.94,  82.06, 203335,   1267020,  11.35,  70.71,     10000,      7039
   36 , 26  ,     70.0000   ,       9.00,      358335,  19.91,    7.78,  26,  19.91,  80.09, 227745,   1150920,  13.23,  66.86,     10000,      6394
   36 , 26  ,     80.0000   ,       9.00,      364940,  20.27,    8.89,  26,  20.27,  79.73, 233200,   1175760,  13.20,  66.53,     10000,      6532
   36 , 26  ,     90.0000   ,       9.00,      384900,  21.38,   10.00,  26,  21.38,  78.62, 248700,   1151820,  13.96,  64.66,     10000,      6399
   36 , 26  ,    100.0000   ,       9.00,      452950,  25.16,   11.11,  26,  25.16,  74.84, 284510,   1056240,  15.88,  58.96,     10000,      5868
   36 , 26  ,     10.0000   ,      11.00,       54590,   3.03,    0.91,  26,   3.03,  96.97,  35770,   1658700,   2.05,  94.92,     10000,      9215
   36 , 26  ,     20.0000   ,      11.00,       83180,   4.62,    1.82,  26,   4.62,  95.38,  54520,   1655280,   3.04,  92.34,     10000,      9196
   36 , 26  ,     30.0000   ,      11.00,      117655,   6.54,    2.73,  26,   6.54,  93.46,  77645,   1591020,   4.35,  89.11,     10000,      8839
   36 , 26  ,     40.0000   ,      11.00,      190900,  10.61,    3.64,  26,  10.61,  89.39, 121760,   1470420,   6.84,  82.56,     10000,      8169
   36 , 26  ,     50.0000   ,      11.00,      241075,  13.39,    4.55,  26,  13.39,  86.61, 152765,   1373220,   8.67,  77.94,     10000,      7629
   36 , 26  ,     60.0000   ,      11.00,      279600,  15.53,    5.45,  26,  15.53,  84.47, 177780,   1325160,   9.99,  74.48,     10000,      7362
   36 , 26  ,     70.0000   ,      11.00,      310470,  17.25,    6.36,  26,  17.25,  82.75, 198390,   1231020,  11.49,  71.27,     10000,      6839
   36 , 26  ,     80.0000   ,      11.00,      306340,  17.02,    7.27,  26,  17.02,  82.98, 196940,   1289700,  10.99,  71.99,     10000,      7165
   36 , 26  ,     90.0000   ,      11.00,      305850,  16.99,    8.18,  26,  16.99,  83.01, 198870,   1290420,  11.08,  71.92,     10000,      7169
   36 , 26  ,    100.0000   ,      11.00,      391080,  21.73,    9.09,  26,  21.73,  78.27, 250620,   1153260,  13.97,  64.30,     10000,      6407
   36 , 26  ,     10.0000   ,      13.00,       50405,   2.80,    0.77,  26,   2.80,  97.20,  32935,   1694700,   1.85,  95.35,     10000,      9415
   36 , 26  ,     20.0000   ,      13.00,       66405,   3.69,    1.54,  26,   3.69,  96.31,  43575,   1465920,   2.78,  93.53,     10000,      8144
